"Data Source","World Development Indicators",

"Last Updated Date","2021-06-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","14.690112218711","14.9906309919919","15.2969001594202","15.6210894074183","15.9609723539524","16.3117898915616","16.6586704991153","17.0141635712334","17.379851897371","17.7567977578646","18.1250791049771","18.5290115978446","18.9483667287973","19.3710925730549","19.7934802317499","20.2280200176208","20.6778534789318","21.1211523968732","21.5698722875684","21.9646462450694","22.3394236827899","22.7671472137206","23.2008953417034","23.6531648658384","24.1380096000899","24.6605979265582","25.1990411430896","25.7350277068391","26.2720876478703","26.8056808248161","27.3640816652584","27.8423230147537","28.3112547363718","28.7667629754968","29.1658086973472","29.5432677964241","29.9103470625846","30.2796798423231","30.6368053050014","30.9935114911627","31.353649029344","31.78032716044","32.2203609300692","32.6651297528839","33.1156872824967","33.5792555083293","34.0393909526496","34.4581013456084","34.9655930856004","35.47803732286","35.9983829028347","36.5238440332946","37.0371932383099","37.5510568759617","38.0690575538266","38.5910737752434","39.1162540614806","39.644858862013","40.177085735276","40.7127786270592","41.2521423477946",
"Trinidad and Tobago","TTO","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","34.155","35.004","35.864","36.734","37.613","38.498","39.392","40.294","41.203","42.115","43.035","43.959","44.888","45.819","46.754","47.691","48.631","49.57","50.51","51.449","52.284","52.468","52.653","52.837","53.021","53.205","53.389","53.573","53.757","53.941","54.124","54.308","54.491","54.674","54.857","55.04","55.224","55.406","55.589","55.771","55.905","55.718","55.53","55.343","55.155","54.967","54.779","54.59","54.402","54.213","54.025","53.836","53.671","53.53","53.413","53.319","53.25","53.205","53.184","53.187","53.214",
"Tunisia","TUN","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","37.511","37.95","38.391","38.833","39.279","39.724","40.23","41.036","41.848","42.662","43.482","44.305","45.132","45.959","46.79","47.588","48.184","48.779","49.375","49.972","50.569","51.164","51.76","52.356","53.011","53.839","54.667","55.491","56.314","57.131","57.946","58.756","59.562","60.362","61.078","61.474","61.87","62.262","62.653","63.043","63.432","63.818","64.202","64.585","64.95","65.237","65.524","65.809","66.093","66.376","66.657","66.938","67.218","67.495","67.772","68.056","68.346","68.642","68.945","69.254","69.568",
"Turkey","TUR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","31.515","32.064","32.598","33.137","33.68","34.227","34.949","35.759","36.577","37.401","38.234","38.945","39.6","40.258","40.92","41.586","42.087","42.508","42.931","43.355","43.78","45.189","46.997","48.812","50.634","52.448","53.93","55.261","56.587","57.899","59.203","59.976","60.518","61.055","61.59","62.123","62.653","63.179","63.703","64.223","64.741","65.34","65.974","66.602","67.225","67.84","68.45","69.053","69.651","70.241","70.825","71.402","71.974","72.531","73.077","73.611","74.134","74.644","75.143","75.63","76.105",
"Tuvalu","TUV","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","15.895","16.444","17.008","17.587","18.183","18.793","19.419","20.061","20.719","21.392","22.081","22.786","23.507","24.242","24.994","25.761","26.545","27.341","28.153","28.98","29.822","30.675","31.544","32.425","33.32","34.251","35.496","36.762","38.047","39.346","40.661","41.991","42.751","43.156","43.563","43.97","44.379","44.787","45.197","45.607","46.018","46.429","46.841","47.656","48.678","49.699","50.721","51.743","52.765","53.782","54.796","55.807","56.815","57.814","58.786","59.73","60.645","61.53","62.387","63.215","64.014",
"Tanzania","TZA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","5.246","5.394","5.547","5.704","5.865","6.03","6.199","6.373","6.804","7.311","7.852","8.431","9.048","9.704","10.403","11.146","11.937","12.773","13.659","14.141","14.555","14.976","15.409","15.851","16.305","16.767","17.241","17.725","18.221","18.565","18.884","19.208","19.536","19.867","20.203","20.543","20.888","21.237","21.59","21.947","22.309","22.674","23.044","23.611","24.223","24.845","25.478","26.121","26.776","27.439","28.114","28.798","29.493","30.196","30.904","31.617","32.333","33.053","33.776","34.5","35.227",
"Uganda","UGA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","4.417","4.617","4.826","5.045","5.273","5.509","5.757","6.014","6.283","6.562","6.664","6.737","6.812","6.887","6.963","7.04","7.118","7.197","7.276","7.356","7.534","7.834","8.147","8.47","8.805","9.152","9.511","9.882","10.267","10.665","11.076","11.454","11.79","12.133","12.485","12.846","13.216","13.594","13.982","14.379","14.786","15.201","15.626","16.061","16.507","16.96","17.425","17.899","18.384","18.878","19.383","19.898","20.424","20.958","21.504","22.06","22.624","23.196","23.774","24.361","24.954",
"Ukraine","UKR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","46.792","47.542","48.294","49.046","49.8","50.649","51.499","52.348","53.197","54.042","54.831","55.552","56.272","56.987","57.7","58.389","59.075","59.756","60.434","61.081","61.693","62.3","62.904","63.504","64.1","64.681","65.258","65.83","66.399","66.718","66.757","66.796","66.835","66.874","66.912","66.951","66.99","67.029","67.067","67.106","67.145","67.183","67.283","67.427","67.597","67.79","67.969","68.147","68.325","68.502","68.596","68.689","68.782","68.875","68.968","69.061","69.154","69.246","69.352","69.473","69.608",
"Upper middle income","UMC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","28.2516678192205","29.0917873274722","29.8128061236382","30.4238231130694","31.050348791822","31.2289920035987","31.3819877732561","31.5687108003426","31.7487768320512","31.9127783352959","32.0713449886218","32.2420349789882","32.4284874886771","32.6847601540257","33.0174560315539","33.3718461644282","33.7153755505692","34.0721745262739","34.6158782999685","35.3420774964462","36.0738087458789","36.8212140430956","37.5652747452","38.225085536118","38.9076055877561","39.5855990945578","40.2468170423417","40.8954451232006","41.5415480529755","42.1716060427638","42.7800582994473","43.4524035465105","44.1296618486418","44.8128971687782","45.5061618567962","46.2076257045223","46.9133551707559","47.6272655487464","48.3553661960119","49.0959514107583","49.8565117183047","50.7328245571912","51.6756311667218","52.6367626830307","53.6078272031999","54.5838540231598","55.5413396360254","56.4913499117793","57.4441349165473","58.3960586674932","59.3507789835466","60.25841806488","61.1424965632188","62.0183247911529","62.8874262227725","63.7453427899147","64.5930930168406","65.428129992565","66.2453191961006","67.0432381149444","67.8203029784189",
"Uruguay","URY","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","80.241","80.462","80.681","80.899","81.114","81.328","81.539","81.749","81.958","82.164","82.368","82.57","82.771","82.97","83.167","83.387","83.806","84.215","84.616","85.009","85.394","85.769","86.138","86.498","86.85","87.194","87.558","87.926","88.285","88.633","88.973","89.304","89.627","89.94","90.245","90.542","90.835","91.147","91.45","91.743","92.028","92.303","92.569","92.828","93.078","93.319","93.553","93.779","93.998","94.209","94.414","94.612","94.739","94.843","94.945","95.045","95.144","95.24","95.334","95.426","95.515",
"United States","USA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","69.996","70.377","70.757","71.134","71.508","71.879","72.247","72.612","72.974","73.333","73.602","73.613","73.623","73.633","73.643","73.653","73.663","73.673","73.682","73.692","73.738","73.89","74.042","74.194","74.344","74.494","74.644","74.793","74.942","75.089","75.3","75.701","76.097","76.488","76.875","77.257","77.636","78.008","78.377","78.742","79.057","79.234","79.409","79.583","79.757","79.928","80.099","80.269","80.438","80.606","80.772","80.944","81.119","81.299","81.483","81.671","81.862","82.058","82.256","82.459","82.664",
"Uzbekistan","UZB","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","33.978","34.238","34.5","34.762","35.025","35.289","35.554","35.82","36.087","36.354","36.714","37.184","37.657","38.131","38.608","39.087","39.568","40.051","40.536","40.794","40.782","40.77","40.758","40.746","40.734","40.722","40.71","40.697","40.685","40.897","41.365","41.836","42.308","42.78","43.255","43.731","44.208","44.685","45.164","45.644","46.126","46.606","47.088","47.571","48.054","48.537","49.021","49.505","49.989","50.472","50.956","51.15","51.05","50.95","50.85","50.75","50.65","50.55","50.478","50.433","50.416",
"St. Vincent and the Grenadines","VCT","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","25.943","26.394","26.851","27.314","27.781","28.252","28.729","29.21","29.697","30.187","30.683","31.182","31.687","32.195","32.708","33.225","33.747","34.271","34.8","35.333","35.87","36.409","36.953","37.5","38.05","38.602","39.158","39.717","40.28","40.843","41.409","41.949","42.306","42.663","43.021","43.38","43.741","44.1","44.461","44.823","45.186","45.548","45.914","46.283","46.656","47.032","47.412","47.794","48.18","48.569","48.961","49.356","49.754","50.154","50.558","50.964","51.373","51.784","52.198","52.614","53.032",
"Venezuela, RB","VEN","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","61.613","62.875","63.933","64.977","66.009","67.022","68.022","69.005","69.973","70.92","71.852","72.764","73.575","74.325","75.063","75.786","76.496","77.189","77.868","78.533","79.185","79.82","80.382","80.907","81.422","81.925","82.418","82.9","83.372","83.833","84.284","84.664","85.012","85.352","85.686","86.014","86.336","86.65","86.959","87.262","87.559","87.85","87.876","87.902","87.928","87.954","87.98","88.006","88.031","88.057","88.083","88.108","88.123","88.133","88.144","88.154","88.165","88.183","88.208","88.24","88.279",
"British Virgin Islands","VGB","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","12.228","12.618","13.019","13.43","13.854","14.287","14.732","15.188","15.657","16.135","16.635","17.174","17.728","18.294","18.875","19.47","20.081","20.703","21.34","21.992","22.741","24.039","25.389","26.788","28.237","29.728","31.266","32.846","34.468","36.123","37.814","39.334","39.603","39.872","40.142","40.413","40.684","40.955","41.228","41.5","41.774","42.048","42.328","42.615","42.909","43.21","43.517","43.831","44.152","44.479","44.814","45.154","45.502","45.856","46.216","46.583","46.957","47.337","47.723","48.116","48.515",
"Virgin Islands (U.S.)","VIR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","56.477","57.864","59.241","60.604","61.952","63.279","64.587","65.874","67.14","68.378","69.592","70.779","71.941","73.07","74.172","75.245","76.288","77.298","78.278","79.228","80.147","81.034","81.891","82.717","83.514","84.28","85.017","85.726","86.407","87.059","87.685","88.285","88.86","89.409","89.934","90.437","90.917","91.374","91.811","92.228","92.586","92.814","93.036","93.251","93.461","93.664","93.861","94.053","94.239","94.419","94.594","94.761","94.919","95.07","95.213","95.35","95.48","95.603","95.721","95.832","95.939",
"Vietnam","VNM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","14.7","15.031","15.369","15.714","16.064","16.421","16.784","17.153","17.529","17.911","18.3","18.396","18.492","18.588","18.685","18.782","18.88","18.978","19.076","19.175","19.247","19.309","19.372","19.435","19.498","19.561","19.625","19.688","19.752","19.891","20.257","20.629","21.006","21.387","21.774","22.166","22.563","22.965","23.371","23.817","24.374","24.937","25.511","26.092","26.683","27.281","27.888","28.504","29.128","29.762","30.417","31.08","31.752","32.429","33.115","33.809","34.51","35.213","35.919","36.628","37.34",
"Vanuatu","VUT","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","10.404","10.583","10.765","10.95","11.138","11.329","11.522","11.718","11.918","12.12","12.325","12.533","12.744","12.958","13.175","13.395","13.619","13.845","14.074","14.368","14.74","15.12","15.508","15.905","16.31","16.722","17.143","17.573","18.011","18.435","18.715","18.998","19.285","19.574","19.868","20.164","20.464","20.766","21.073","21.382","21.673","21.953","22.235","22.521","22.809","23.099","23.392","23.687","23.985","24.286","24.462","24.561","24.661","24.761","24.861","24.961","25.062","25.163","25.274","25.394","25.525",
"World","WLD","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","33.6179723726412","34.115489659871","34.5571490063123","34.9437344529664","35.3361540158204","35.556682102541","35.7535442068916","35.9634870476866","36.1695628426318","36.365600496102","36.5543522133606","36.7491315433962","36.9566402811645","37.1919880268617","37.4590882544648","37.6854946631909","37.9394296243965","38.1985856694964","38.534285866994","38.9387039357159","39.3496629702896","39.7718462260585","40.1528530963958","40.4994442731419","40.8568655667131","41.216986831544","41.5810149990092","41.9462191837893","42.3107758082044","42.6654797655167","43.0287296927895","43.3971152143662","43.74164037716","44.1061702559915","44.4674670488861","44.8420670997555","45.2029331075834","45.5668411306379","45.9354498007286","46.3078589363339","46.6893224847176","47.1375465853","47.6362246621421","48.1378575461523","48.6436616572438","49.1525977681402","49.6532926028682","50.1445260589223","50.6491842737847","51.1491288761937","51.6463019904521","52.1040627804828","52.5552466438571","53.0058435757164","53.4582864916776","53.9146799616315","54.3708331461515","54.8238312388057","55.2717100900205","55.7144326151077","56.15040059313",
"Samoa","WSM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","18.926","18.986","19.061","19.141","19.221","19.301","19.382","19.593","19.844","20.097","20.353","20.611","20.752","20.832","20.912","20.992","21.073","21.113","21.133","21.153","21.173","21.193","21.2","21.2","21.2","21.2","21.2","21.2","21.2","21.2","21.2","21.2","21.258","21.347","21.436","21.526","21.616","21.705","21.796","21.886","21.977","22.068","21.941","21.698","21.457","21.218","20.981","20.75","20.524","20.3","20.078","19.857","19.624","19.385","19.149","18.914","18.681","18.452","18.243","18.056","17.889",
"Kosovo","XKX","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","9.1","9.459","9.831","10.216","10.614","11.026","11.451","11.891","12.347","12.815","13.3","13.598","13.901","14.209","14.524","14.844","15.171","15.502","15.84","16.183","16.534","16.889","17.251","17.619","17.993","18.373","18.808","19.323","19.849","20.385","20.931","21.489","22.058","22.636","23.225","23.76","24.249","24.743","25.244","25.752","26.267","26.787","27.315","27.849","28.39","28.936","29.49","30.051","30.619","31.194","31.776","32.364","32.958","33.559","34.165","34.777","35.394","36.016","36.642","37.273","37.908",
